2018-01-13 21:22:52,885 INFO 4868 [egg:logger] init all loggers with options: {"dir":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\logs\\boncake-pro","encoding":"utf8","env":"local","level":"INFO","consoleLevel":"INFO","disableConsoleAfterReady":false,"outputJSON":false,"buffer":true,"appLogName":"boncake-pro-web.log","coreLogName":"egg-web.log","agentLogName":"egg-agent.log","errorLogName":"common-error.log","coreLogger":{"consoleLevel":"WARN"},"allowDebugAtProd":true,"type":"agent"}
2018-01-13 22:16:15,819 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515852975814.3862,"mtimeMs":1515852975814.3862,"ctimeMs":1515852975814.3862,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:16:15.814Z","mtime":"2018-01-13T14:16:15.814Z","ctime":"2018-01-13T14:16:15.814Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:16:15,825 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 22:16:15,826 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515852975819.3882,"mtimeMs":1515852975819.3882,"ctimeMs":1515852975819.3882,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:16:15.819Z","mtime":"2018-01-13T14:16:15.819Z","ctime":"2018-01-13T14:16:15.819Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:16:15,826 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_old___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":3377699720657609,"size":4728,"atimeMs":1515852916348.5378,"mtimeMs":1515852916355.5386,"ctimeMs":1515852975824.3926,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:15:16.349Z","mtime":"2018-01-13T14:15:16.356Z","ctime":"2018-01-13T14:16:15.824Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:16:15,833 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":16325548649228096,"size":4830,"atimeMs":1515852975814.3862,"mtimeMs":1515852975816.3882,"ctimeMs":1515852975830.395,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:16:15.814Z","mtime":"2018-01-13T14:16:15.816Z","ctime":"2018-01-13T14:16:15.830Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:16:15,834 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_tmp___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 22:16:15,838 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515852975831.3948,"mtimeMs":1515852975831.3948,"ctimeMs":1515852975831.3948,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:16:15.831Z","mtime":"2018-01-13T14:16:15.831Z","ctime":"2018-01-13T14:16:15.831Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:16:15,839 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":16325548649228096,"size":4830,"atimeMs":1515852975814.3862,"mtimeMs":1515852975816.3882,"ctimeMs":1515852975830.395,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:16:15.814Z","mtime":"2018-01-13T14:16:15.816Z","ctime":"2018-01-13T14:16:15.830Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:16:15,839 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_old___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 22:16:15,839 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515852975831.3948,"mtimeMs":1515852975831.3948,"ctimeMs":1515852975831.3948,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:16:15.831Z","mtime":"2018-01-13T14:16:15.831Z","ctime":"2018-01-13T14:16:15.831Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:16:50,475 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2533274790525600,"size":4854,"atimeMs":1515853010451.539,"mtimeMs":1515853010459.542,"ctimeMs":1515853010459.542,"birthtimeMs":1515853010451.539,"atime":"2018-01-13T14:16:50.452Z","mtime":"2018-01-13T14:16:50.460Z","ctime":"2018-01-13T14:16:50.460Z","birthtime":"2018-01-13T14:16:50.452Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:16:50,476 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2533274790525600,"size":4854,"atimeMs":1515853010451.539,"mtimeMs":1515853010459.542,"ctimeMs":1515853010459.542,"birthtimeMs":1515853010451.539,"atime":"2018-01-13T14:16:50.452Z","mtime":"2018-01-13T14:16:50.460Z","ctime":"2018-01-13T14:16:50.460Z","birthtime":"2018-01-13T14:16:50.452Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:16:50,477 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2533274790525600,"size":4854,"atimeMs":1515853010451.539,"mtimeMs":1515853010459.542,"ctimeMs":1515853010459.542,"birthtimeMs":1515853010451.539,"atime":"2018-01-13T14:16:50.452Z","mtime":"2018-01-13T14:16:50.460Z","ctime":"2018-01-13T14:16:50.460Z","birthtime":"2018-01-13T14:16:50.452Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:16:50,478 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515853010466.546,"mtimeMs":1515853010466.546,"ctimeMs":1515853010466.546,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:16:50.467Z","mtime":"2018-01-13T14:16:50.467Z","ctime":"2018-01-13T14:16:50.467Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:16:50,479 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_old___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":16325548649228096,"size":4830,"atimeMs":1515852975814.3862,"mtimeMs":1515852975816.3882,"ctimeMs":1515853010471.5486,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:16:15.814Z","mtime":"2018-01-13T14:16:15.816Z","ctime":"2018-01-13T14:16:50.472Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:16:50,487 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515853010476.551,"mtimeMs":1515853010476.551,"ctimeMs":1515853010476.551,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:16:50.477Z","mtime":"2018-01-13T14:16:50.477Z","ctime":"2018-01-13T14:16:50.477Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:16:50,488 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2533274790525600,"size":4854,"atimeMs":1515853010451.539,"mtimeMs":1515853010459.542,"ctimeMs":1515853010459.542,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:16:50.452Z","mtime":"2018-01-13T14:16:50.460Z","ctime":"2018-01-13T14:16:50.460Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:16:50,493 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_tmp___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 22:16:50,494 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2533274790525600,"size":4854,"atimeMs":1515853010451.539,"mtimeMs":1515853010459.542,"ctimeMs":1515853010481.5537,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:16:50.452Z","mtime":"2018-01-13T14:16:50.460Z","ctime":"2018-01-13T14:16:50.482Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:16:50,494 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515853010483.555,"mtimeMs":1515853010483.555,"ctimeMs":1515853010483.555,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:16:50.484Z","mtime":"2018-01-13T14:16:50.484Z","ctime":"2018-01-13T14:16:50.484Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:16:50,495 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2533274790525600,"size":4854,"atimeMs":1515853010451.539,"mtimeMs":1515853010459.542,"ctimeMs":1515853010481.5537,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:16:50.452Z","mtime":"2018-01-13T14:16:50.460Z","ctime":"2018-01-13T14:16:50.482Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:16:50,495 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2533274790525600,"size":4854,"atimeMs":1515853010451.539,"mtimeMs":1515853010459.542,"ctimeMs":1515853010481.5537,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:16:50.452Z","mtime":"2018-01-13T14:16:50.460Z","ctime":"2018-01-13T14:16:50.482Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:16:50,495 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515853010483.555,"mtimeMs":1515853010483.555,"ctimeMs":1515853010483.555,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:16:50.484Z","mtime":"2018-01-13T14:16:50.484Z","ctime":"2018-01-13T14:16:50.484Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:16:50,496 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_old___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 22:17:29,177 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":4785074604210889,"size":4865,"atimeMs":1515853049153.8801,"mtimeMs":1515853049161.8838,"ctimeMs":1515853049161.8838,"birthtimeMs":1515853049153.8801,"atime":"2018-01-13T14:17:29.154Z","mtime":"2018-01-13T14:17:29.162Z","ctime":"2018-01-13T14:17:29.162Z","birthtime":"2018-01-13T14:17:29.154Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:17:29,178 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":4785074604210889,"size":4865,"atimeMs":1515853049153.8801,"mtimeMs":1515853049161.8838,"ctimeMs":1515853049161.8838,"birthtimeMs":1515853049153.8801,"atime":"2018-01-13T14:17:29.154Z","mtime":"2018-01-13T14:17:29.162Z","ctime":"2018-01-13T14:17:29.162Z","birthtime":"2018-01-13T14:17:29.154Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:17:29,178 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_tmp___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":4785074604210889,"size":4865,"atimeMs":1515853049153.8801,"mtimeMs":1515853049161.8838,"ctimeMs":1515853049161.8838,"birthtimeMs":1515853049153.8801,"atime":"2018-01-13T14:17:29.154Z","mtime":"2018-01-13T14:17:29.162Z","ctime":"2018-01-13T14:17:29.162Z","birthtime":"2018-01-13T14:17:29.154Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:17:29,188 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_old___","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2533274790525600,"size":4854,"atimeMs":1515853010451.539,"mtimeMs":1515853010459.542,"ctimeMs":1515853049172.8904,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:16:50.452Z","mtime":"2018-01-13T14:16:50.460Z","ctime":"2018-01-13T14:17:29.173Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:17:29,189 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515853049176.892,"mtimeMs":1515853049176.892,"ctimeMs":1515853049176.892,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:17:29.177Z","mtime":"2018-01-13T14:17:29.177Z","ctime":"2018-01-13T14:17:29.177Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:17:29,189 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":4785074604210889,"size":4865,"atimeMs":1515853049153.8801,"mtimeMs":1515853049161.8838,"ctimeMs":1515853049161.8838,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:17:29.154Z","mtime":"2018-01-13T14:17:29.162Z","ctime":"2018-01-13T14:17:29.162Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:17:29,190 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515853049176.892,"mtimeMs":1515853049176.892,"ctimeMs":1515853049176.892,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:17:29.177Z","mtime":"2018-01-13T14:17:29.177Z","ctime":"2018-01-13T14:17:29.177Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:17:29,194 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html___jb_tmp___","remove":true,"isDirectory":false,"isFile":false}
2018-01-13 22:17:29,194 INFO 4868 Recieved a change event from eventSource: {"event":"rename","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":4785074604210889,"size":4865,"atimeMs":1515853049153.8801,"mtimeMs":1515853049161.8838,"ctimeMs":1515853049182.8953,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:17:29.154Z","mtime":"2018-01-13T14:17:29.162Z","ctime":"2018-01-13T14:17:29.183Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:17:29,195 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515853049183.8958,"mtimeMs":1515853049183.8958,"ctimeMs":1515853049183.8958,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:17:29.184Z","mtime":"2018-01-13T14:17:29.184Z","ctime":"2018-01-13T14:17:29.184Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
2018-01-13 22:17:29,195 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":4785074604210889,"size":4865,"atimeMs":1515853049153.8801,"mtimeMs":1515853049161.8838,"ctimeMs":1515853049182.8953,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:17:29.154Z","mtime":"2018-01-13T14:17:29.162Z","ctime":"2018-01-13T14:17:29.183Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:17:29,195 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index\\index.html","stat":{"dev":3466743336,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":4785074604210889,"size":4865,"atimeMs":1515853049153.8801,"mtimeMs":1515853049161.8838,"ctimeMs":1515853049182.8953,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:17:29.154Z","mtime":"2018-01-13T14:17:29.162Z","ctime":"2018-01-13T14:17:29.183Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":false,"isFile":true}
2018-01-13 22:17:29,196 INFO 4868 Recieved a change event from eventSource: {"event":"change","path":"C:\\Users\\wangting\\Documents\\GitHub\\wt_shopApp\\app\\view\\index","stat":{"dev":3466743336,"mode":16822,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":13510798882117010,"size":0,"atimeMs":1515853049183.8958,"mtimeMs":1515853049183.8958,"ctimeMs":1515853049183.8958,"birthtimeMs":1515836628722.0186,"atime":"2018-01-13T14:17:29.184Z","mtime":"2018-01-13T14:17:29.184Z","ctime":"2018-01-13T14:17:29.184Z","birthtime":"2018-01-13T09:43:48.722Z"},"remove":false,"isDirectory":true,"isFile":false}
